Sno,QuesAnsNo,Cosine_Sim,Jaccard_Sim,Manhattan_Dis,Euclidean_Dis,Wordnet_wup_sim,Wordnet_path_sim,wordnet_res_sim,Word_jcn_sim,Wordnet_lin_sim,Wordnet_lch_sim,Bi_gram,embed_glove,embed_sim,embed_b,lengthRatio,embed_glove_ques,lsa,Recall,Precision,PreRec,countch,countch1,countwd1,commonw,Diff,DiffDiv,DiffDiv1,SentRatio,Score
541,35,0.57452426,0.263157895,18,22,0.91,0.77,8.38,6.15E+299,0.9,3.15,0.133333333,0.98,0.543691536,0.990053287,1.375,0.56,0.456264986,0.5,0.461538462,0.230769231,0.744186047,1.34375,1.083333333,6,1,0.006410256,0.083333333,1,5
542,35,0.0625,0.055555556,22,38,0.61,0.34,3.42,0.1,0.38,1.85,0,0.93,0.245960752,0.973672802,2,0.25,0.954342224,0.166666667,0.222222222,0.037037037,0.356589147,2.804347826,0.75,2,3,0.027777778,0.25,1,3
543,35,0.547722558,0.210526316,19,23,0.9,0.72,7.95,5.38E+299,0.87,3.04,0.133333333,0.98,0.543691536,0.990009399,1.466666667,0.56,0.428156118,0.416666667,0.416666667,0.173611111,0.674418605,1.482758621,1,5,0,0,0,1,5
544,35,0.335410197,0.166666667,20,30,0.87,0.64,7.66,4.62E+299,0.8,2.8,0.066666667,0.98,0.345477537,0.987800623,1.833333333,0.4,0.969074517,0.333333333,0.4,0.133333333,0.550387597,1.816901408,0.833333333,4,2,0.016666667,0.166666667,1,3
545,35,0.334076552,0.125,19,29,0.91,0.68,7.24,4.62E+299,0.82,2.92,0,0.95,0.362482359,0.98450001,2.2,0.36,0.532793351,0.25,0.375,0.09375,0.403100775,2.480769231,0.666666667,3,4,0.041666667,0.333333333,1,5
546,35,0.441941738,0.153846154,16,26,0.85,0.66,7.29,4.62E+299,0.73,2.86,0,0.94,0.406926627,0.976054706,3.142857143,0.32,0.989364307,0.25,0.6,0.15,0.279069767,3.583333333,0.416666667,3,7,0.116666667,0.583333333,1,5
547,35,0.471404521,0.25,17,25,0.9,0.71,7.92,5.38E+299,0.86,3.01,0.2,0.98,0.532871416,0.989143906,2,0.56,0.445068918,0.416666667,0.555555556,0.231481481,0.434108527,2.303571429,0.75,5,3,0.027777778,0.25,1,5
548,35,0.57452426,0.263157895,18,22,0.91,0.77,8.38,6.15E+299,0.9,3.15,0.133333333,0.98,0.543691536,0.990053287,1.375,0.56,0.456264986,0.5,0.461538462,0.230769231,0.744186047,1.34375,1.083333333,6,1,0.006410256,0.083333333,1,5
549,35,0.102062073,0.076923077,17,33,0.7,0.38,4.24,0.21,0.52,2.05,0,0.8,0.249186514,0.950505161,4.4,0.32,0.994264444,0.166666667,0.666666667,0.111111111,0.124031008,8.0625,0.25,2,9,0.25,0.75,1,0
550,35,0.06681531,0.058823529,21,37,0.77,0.39,5.87,7.69E+298,0.63,2.11,0,0.91,0.325860419,0.974838617,2.444444444,0.36,0.957819631,0.166666667,0.285714286,0.047619048,0.372093023,2.6875,0.583333333,2,5,0.05952381,0.416666667,1,3
551,35,0.474341649,0.230769231,15,25,0.84,0.59,7.62,3.85E+299,0.77,2.69,0.066666667,0.98,0.161992955,0.991055148,2.75,0.11,0.965160201,0.333333333,0.666666667,0.222222222,0.403100775,2.480769231,0.5,4,6,0.083333333,0.5,1,4.5
552,35,0.547722558,0.210526316,19,23,0.91,0.74,8.17,5.38E+299,0.89,3.09,0.133333333,0.99,0.491003249,0.991783748,1.466666667,0.49,0.495971631,0.416666667,0.416666667,0.173611111,0.697674419,1.433333333,1,5,0,0,0,1,5
553,35,0.459279327,0.133333333,18,26,0.83,0.55,6.78,3.08E+299,0.75,2.67,0,0.98,0.324550823,0.99104939,2,0.36,0.963945184,0.25,0.428571429,0.107142857,0.457364341,2.186440678,0.583333333,3,5,0.05952381,0.416666667,1,3
554,35,0.714434508,0.272727273,13,21,0.85,0.66,7.29,4.62E+299,0.73,2.86,0.066666667,0.94,0.568469839,0.98347066,3.666666667,0.37,0.995149127,0.333333333,1,0.333333333,0.217054264,4.607142857,0.333333333,4,8,0.166666667,0.666666667,1,5
555,35,0.088388348,0.071428571,18,34,0.77,0.37,6,0.28,0.68,2.2,0,0.84,0.259946361,0.963156595,3.142857143,0.3,0.908272453,0.166666667,0.4,0.066666667,0.248062016,4.03125,0.416666667,2,7,0.116666667,0.583333333,1,5
556,35,0.714434508,0.272727273,13,21,0.85,0.66,7.29,4.62E+299,0.73,2.86,0.066666667,0.94,0.568469839,0.98347066,3.666666667,0.37,0.995149127,0.333333333,1,0.333333333,0.217054264,4.607142857,0.333333333,4,8,0.166666667,0.666666667,1,5
557,35,0.079056942,0.066666667,19,35,0.79,0.49,5.65,1.54E+299,0.66,2.43,0,0.88,0.337472383,0.971847316,3.142857143,0.36,0.940029326,0.166666667,0.4,0.066666667,0.271317829,3.685714286,0.416666667,2,7,0.116666667,0.583333333,1,3.5
558,35,0.412478956,0.176470588,19,27,0.89,0.67,7.71,4.62E+299,0.85,2.95,0.133333333,0.98,0.478188532,0.990827328,2,0.48,0.481196028,0.333333333,0.444444444,0.148148148,0.503875969,1.984615385,0.75,4,3,0.027777778,0.25,1,5
559,35,0.412478956,0.176470588,19,27,0.89,0.67,7.71,4.62E+299,0.85,2.95,0.133333333,0.98,0.51253466,0.990256633,2,0.51,0.481196028,0.333333333,0.444444444,0.148148148,0.434108527,2.303571429,0.75,4,3,0.027777778,0.25,1,5
560,35,0.649519053,0.416666667,12,20,0.9,0.76,9.13,6.15E+299,0.87,3.08,0.133333333,0.99,0.568469839,0.996023417,2.444444444,0.37,0.976667449,0.5,0.857142857,0.428571429,0.465116279,2.15,0.583333333,6,5,0.05952381,0.416666667,1,5
561,35,0.079056942,0.066666667,19,35,0.82,0.4,6.46,0.42,0.76,2.31,0,0.87,0.291125216,0.974642237,2.75,0.33,0.386186913,0.166666667,0.333333333,0.055555556,0.286821705,3.486486486,0.5,2,6,0.083333333,0.5,1,5
562,35,0.57452426,0.263157895,18,22,0.91,0.77,8.38,6.15E+299,0.9,3.15,0.133333333,0.98,0.543691536,0.990053287,1.375,0.56,0.456264986,0.5,0.461538462,0.230769231,0.744186047,1.34375,1.083333333,6,1,0.006410256,0.083333333,1,5
563,35,0.125,0.083333333,16,32,0.55,0.39,,,,,0,0.74,0,0.952919364,4.4,,0.994264444,0.166666667,0.666666667,0.111111111,0.15503876,6.45,0.25,2,9,0.25,0.75,1,4.5
564,35,0.079056942,0.066666667,19,35,0.82,0.4,6.41,0.4,0.75,2.31,0,0.85,0.281760045,0.966556996,2.75,0.33,0.770152015,0.166666667,0.333333333,0.055555556,0.294573643,3.394736842,0.5,2,6,0.083333333,0.5,1,5
565,35,0.088388348,0.071428571,18,34,0.77,0.37,6.05,0.3,0.69,2.2,0,0.86,0.27393254,0.970245299,3.142857143,0.3,0.454578699,0.166666667,0.4,0.066666667,0.240310078,4.161290323,0.416666667,2,7,0.116666667,0.583333333,1,5
566,35,0.1875,0.117647059,20,34,0.83,0.51,7.07,2.31E+299,0.73,2.43,0,0.94,0.520834035,0.973129616,2,0.52,0.972280234,0.25,0.333333333,0.083333333,0.410852713,2.433962264,0.75,3,3,0.027777778,0.25,1,4
567,35,0.222783197,0.097560976,47,65,0.97,0.81,8.38,6.15E+299,0.92,3.25,0.066666667,1,0.450743862,0.989465877,0.488888889,0.52,0.980775479,0.416666667,0.151515152,0.063131313,2.23255814,0.447916667,2.75,5,21,0.053030303,1.75,1,3
568,36,0.392837101,0.2,17,17,0.83,0.66,6.47,3.33E+299,0.58,2.73,0.125,0.99,0.60910702,0.988826557,0.523809524,0.57,0.47265575,0.444444444,0.266666667,0.118518519,1.836065574,0.544642857,1.666666667,4,6,0.044444444,0.666666667,1,5
569,36,0.222222222,0.125,14,14,0.78,0.58,1.67E+299,1.67E+299,0.55,2.47,0,0.99,0.377303817,0.990527247,0.916666667,0.35,0.783916437,0.333333333,0.3,0.1,1.147540984,0.871428571,1.111111111,3,1,0.011111111,0.111111111,0,2.5
570,36,0.654653671,0.4,12,12,0.86,0.82,1.67E+299,6.67E+299,0.72,3.1,0.375,0.99,0.787763531,0.996797505,0.611111111,0.86,0.999945413,0.777777778,0.538461538,0.418803419,1.754098361,0.570093458,1.444444444,7,4,0.034188034,0.444444444,0,5
571,36,0.632455532,0.318181818,21,25,0.88,0.84,1.67E+299,6.67E+299,0.72,3.1,0.375,1,0.703497408,0.993574112,0.366666667,0.87,0.998879863,0.777777778,0.35,0.272222222,3.131147541,0.319371728,2.222222222,7,11,0.061111111,1.222222222,1,5
572,36,0.710669055,0.466666667,11,11,0.88,0.84,1.67E+299,6.67E+299,0.72,3.1,0.375,0.99,0.807565508,0.996596912,0.611111111,0.87,0.999770604,0.777777778,0.538461538,0.418803419,1.770491803,0.564814815,1.444444444,7,4,0.034188034,0.444444444,0,5
573,36,0.555555556,0.363636364,8,8,0.86,0.63,6.32,3.33E+299,0.68,2.59,0.125,0.92,0.573483515,0.978955238,1.222222222,0.57,0.345203161,0.444444444,0.666666667,0.296296296,0.606557377,1.648648649,0.666666667,4,3,0.055555556,0.333333333,0,4
574,36,0.400163365,0.142857143,23,29,0.79,0.62,6.21,3.33E+299,0.64,2.67,0.375,0.99,0.671781322,0.991499243,0.379310345,0.68,0.454398213,0.444444444,0.25,0.111111111,2.163934426,0.462121212,1.777777778,4,7,0.048611111,0.777777778,2,5
575,36,0.316227766,0.230769231,11,13,0.82,0.58,5.49,3.33E+299,0.59,2.59,0.125,0.88,0.546704786,0.969807561,1.375,0.59,0.308405411,0.444444444,0.666666667,0.296296296,0.524590164,1.90625,0.666666667,4,3,0.055555556,0.333333333,0,4.5
576,36,0.48507125,0.333333333,12,14,0.89,0.74,1.67E+299,5.00E+299,0.75,2.91,0.125,0.99,0.46602006,0.985794309,0.785714286,0.59,0.887386305,0.555555556,0.454545455,0.252525253,1.393442623,0.717647059,1.222222222,5,2,0.02020202,0.222222222,0,5
577,36,0.589255651,0.416666667,7,7,0.85,0.71,5.87,5.00E+299,0.61,2.75,0.125,0.98,0.832796103,0.992970362,1,0.86,0.98555274,0.666666667,0.666666667,0.444444444,0.918032787,1.089285714,1,6,0,0,0,0,5
578,36,0.353553391,0.214285714,11,11,0.79,0.63,5.3,3.33E+299,0.54,2.57,0.125,0.98,0.59589086,0.991396809,0.916666667,0.61,0.345157254,0.444444444,0.444444444,0.197530864,0.93442623,1.070175439,1,4,0,0,0,0,4.5
579,36,0.808452083,0.666666667,6,6,0.94,0.93,1.67E+299,8.33E+299,0.89,3.33,0.375,1,0.805292006,0.996470348,0.733333333,0.86,0.982286917,0.888888889,0.727272727,0.646464646,1.360655738,0.734939759,1.222222222,8,2,0.02020202,0.222222222,0,5
580,36,0.544331054,0.363636364,7,7,0.81,0.65,1.67E+299,3.33E+299,0.65,2.62,0,0.97,0.421017475,0.985964684,1.375,0.42,0.946179242,0.444444444,0.666666667,0.296296296,0.606557377,1.648648649,0.666666667,4,3,0.055555556,0.333333333,0,4
581,36,0.534522484,0.307692308,11,11,0.83,0.63,5.53,3.33E+299,0.58,2.57,0.25,0.97,0.611383692,0.981475734,1,0.58,0.678088034,0.444444444,0.571428571,0.253968254,0.868852459,1.150943396,0.777777778,4,2,0.031746032,0.222222222,0,5
582,36,0.727392967,0.5,10,10,0.88,0.84,1.67E+299,6.67E+299,0.72,3.1,0.375,1,0.822077354,0.99796225,0.6875,0.85,0.998465819,0.777777778,0.636363636,0.494949495,1.557377049,0.642105263,1.222222222,7,2,0.02020202,0.222222222,0,5
583,36,0.529237747,0.25,25,35,0.94,0.85,1.67E+299,6.67E+299,0.95,3.21,0.5,1,0.671521147,0.9947099,0.34375,0.66,0.36097467,0.666666667,0.285714286,0.19047619,3.098360656,0.322751323,2.333333333,6,12,0.063492063,1.333333333,1,5
584,36,0.535303379,0.307692308,12,14,0.79,0.63,4.9,3.33E+299,0.5,2.57,0.25,0.88,0.646481557,0.970683284,0.916666667,0.57,0.497528295,0.444444444,0.571428571,0.253968254,0.852459016,1.173076923,0.777777778,4,2,0.031746032,0.222222222,0,5
585,36,0.301511345,0.214285714,12,14,0.8,0.57,4.93,1.67E+299,0.56,2.27,0.125,0.98,0.390938422,0.983703845,1,0.44,0.135315525,0.333333333,0.375,0.125,0.93442623,1.070175439,0.888888889,3,1,0.013888889,0.111111111,0,3.5
586,36,0.577350269,0.4,9,9,0.9,0.82,1.67E+299,6.67E+299,0.78,3.1,0.25,0.98,0.67106832,0.991435937,0.733333333,0.71,0.803542726,0.666666667,0.6,0.4,1.163934426,0.85915493,1.111111111,6,1,0.011111111,0.111111111,1,4.5
587,36,0.430331483,0.263157895,14,14,0.89,0.73,7.26,5.00E+299,0.76,2.82,0.25,0.99,0.597544717,0.992002862,0.785714286,0.73,0.089859801,0.555555556,0.416666667,0.231481481,1.180327869,0.847222222,1.333333333,5,3,0.027777778,0.333333333,0,3.5
588,36,0.710669055,0.466666667,11,11,0.88,0.84,1.67E+299,6.67E+299,0.72,3.1,0.375,0.99,0.825551352,0.995764413,0.611111111,0.87,0.996481823,0.777777778,0.538461538,0.418803419,1.721311475,0.580952381,1.444444444,7,4,0.034188034,0.444444444,0,5
589,36,0.5,0.266666667,13,13,0.83,0.63,5.53,3.33E+299,0.58,2.57,0.25,0.97,0.60189582,0.992312473,0.785714286,0.58,0.895944166,0.444444444,0.4,0.177777778,1.131147541,0.884057971,1.111111111,4,1,0.011111111,0.111111111,0,5
590,36,0.727606875,0.538461538,8,8,0.88,0.84,1.67E+299,6.67E+299,0.72,3.1,0.375,0.98,0.807565508,0.994939109,0.733333333,0.87,0.996203277,0.777777778,0.636363636,0.494949495,1.360655738,0.734939759,1.222222222,7,2,0.02020202,0.222222222,0,5
591,36,0.577350269,0.4,9,9,0.96,0.83,1.67E+299,6.67E+299,0.92,3.14,0.125,1,0.547596106,0.993652824,0.846153846,0.62,0.946183795,0.666666667,0.545454545,0.363636364,1.06557377,0.938461538,1.222222222,6,2,0.02020202,0.222222222,0,4.5
592,36,0.646761667,0.416666667,10,10,0.86,0.74,1.67E+299,5.00E+299,0.73,2.91,0.25,0.98,0.620111385,0.990791283,0.916666667,0.59,0.809879156,0.555555556,0.625,0.347222222,1.016393443,0.983870968,0.888888889,5,1,0.013888889,0.111111111,0,5
593,36,0.555555556,0.384615385,8,8,0.84,0.8,1.67E+299,6.67E+299,0.72,3.1,0.25,0.98,0.672296383,0.993163258,0.916666667,0.73,0.997225916,0.666666667,0.6,0.4,1.06557377,0.938461538,1.111111111,6,1,0.011111111,0.111111111,0,5
594,36,0.568535244,0.333333333,13,15,0.87,0.72,6.61,5.00E+299,0.68,2.8,0.25,0.97,0.666314647,0.980598032,0.733333333,0.57,0.435787338,0.555555556,0.5,0.277777778,1.262295082,0.792207792,1.111111111,5,1,0.011111111,0.111111111,0,5
595,36,0.430331483,0.25,12,14,0.76,0.58,4.88,3.33E+299,0.5,2.57,0.25,0.93,0.655627949,0.966885551,1.1,0.56,0.428344426,0.444444444,0.666666667,0.296296296,0.68852459,1.452380952,0.666666667,4,3,0.055555556,0.333333333,0,5
596,36,0.377964473,0.230769231,10,10,0.83,0.6,5.53,3.33E+299,0.58,2.66,0.125,0.98,0.569215845,0.990531278,1.1,0.6,0.231092237,0.444444444,0.5,0.222222222,0.754098361,1.326086957,0.888888889,4,1,0.013888889,0.111111111,0,5
597,36,0.481125224,0.25,11,11,0.76,0.58,4.9,3.33E+299,0.5,2.57,0.25,0.88,0.631202765,0.972596042,1.1,0.57,0.530351524,0.444444444,0.666666667,0.296296296,0.655737705,1.525,0.666666667,4,3,0.055555556,0.333333333,0,5
598,36,0.149071198,0.071428571,32,48,0.83,0.61,1.67E+299,3.33E+299,0.68,2.68,0.125,1,0.442593849,0.98933019,0.323529412,0.43,0.657458962,0.333333333,0.142857143,0.047619048,3.229508197,0.30964467,2.333333333,3,12,0.063492063,1.333333333,2,3
599,37,0.802955069,0.461538462,7,7,0.94,0.93,8.45,8.00E+299,0.8,3.27,0.444444444,0.99,0.758426229,0.987158725,0.625,0.78,0.793304398,0.75,0.545454545,0.409090909,1.419354839,0.704545455,1.375,6,3,0.034090909,0.375,1,5
600,37,0.054554473,0.045454545,25,35,0.73,0.44,4.99,0.36,0.66,2.3,0,1,0.537987831,0.978155858,0.454545455,0.33,-0.010113215,0.25,0.133333333,0.033333333,2.161290323,0.462686567,1.875,2,7,0.058333333,0.875,1,2
601,37,0.645497224,0.333333333,11,11,0.95,0.86,8.45,6.00E+299,0.89,2.95,0.333333333,1,0.739585773,0.994398552,0.588235294,0.62,0.868577215,0.625,0.416666667,0.260416667,1.661290323,0.601941748,1.5,5,4,0.041666667,0.5,1,5
602,37,0.656599154,0.159090909,48,62,1,1,10.08,1.00E+300,1,3.49,0.666666667,1,0.772341191,0.992076321,0.106382979,0.91,0.836724406,0.875,0.170731707,0.149390244,9.870967742,0.10130719,5.125,7,33,0.100609756,4.125,14,5
603,37,0.625543242,0.470588235,13,15,1,1,10.08,1.00E+300,1,3.49,0.333333333,1,0.891470203,0.993934265,0.454545455,1,0.987716682,1,0.470588235,0.470588235,2.629032258,0.380368098,2.125,8,9,0.066176471,1.125,0,5
604,37,0.58630197,0.157894737,16,16,0.85,0.71,6.51,2.00E+299,0.71,2.63,0.222222222,1,0.624985882,0.990683348,0.526315789,0.45,0.127328618,0.375,0.214285714,0.080357143,1.661290323,0.601941748,1.75,3,6,0.053571429,0.75,1,5
605,37,0.357217254,0.105263158,20,26,0.85,0.71,4.99,2.00E+299,0.6,2.51,0.111111111,0.96,0.463945986,0.985120988,0.526315789,0.36,-0.06979588,0.25,0.166666667,0.041666667,1.435483871,0.696629213,1.5,2,4,0.041666667,0.5,1,4
606,37,0.125,0.090909091,12,18,0.6,0.48,,,,,0,0.98,0.357332258,0.97879881,1.428571429,0.23,0.169971807,0.25,0.4,0.1,0.661290323,1.512195122,0.625,2,3,0.075,0.375,0,3
607,37,0.707106781,0.3,8,8,0.85,0.71,4.71,2.00E+299,0.55,2.59,0.111111111,0.93,0.501973254,0.968264576,1.428571429,0.31,0.727068612,0.375,0.6,0.225,0.467741935,2.137931034,0.625,3,3,0.075,0.375,0,4.5
608,37,0.25,0.105263158,20,24,0.85,0.7,4.53,2.00E+299,0.61,2.48,0,0.98,0.514895913,0.987934481,0.833333333,0.39,-0.098993598,0.25,0.2,0.05,1.096774194,0.911764706,1.25,2,2,0.025,0.25,0,3.5
609,37,0.914991422,0.615384615,9,11,1,1,10.08,1.00E+300,1,3.49,1,1,0.897298966,0.991433623,0.344827586,1,0.999035573,1,0.615384615,0.615384615,2.451612903,0.407894737,1.625,8,5,0.048076923,0.625,4,5
610,37,0.914991422,0.615384615,9,11,1,1,10.08,1.00E+300,1,3.49,1,1,0.897298966,0.993982725,0.588235294,1,0.999035573,1,0.615384615,0.615384615,2,0.5,1.625,8,5,0.048076923,0.625,0,5
611,37,0.144337567,0.1,11,17,0.65,0.38,2.86,0.1,0.33,1.83,0,0.82,0.24517933,0.94191384,2,0.18,0.173241602,0.25,0.666666667,0.166666667,0.258064516,3.875,0.375,2,5,0.208333333,0.625,0,0
612,37,0.125,0.090909091,12,18,0.6,0.48,,,,,0,0.98,0.42000566,0.979824046,1.428571429,0.24,0.169971807,0.25,0.4,0.1,0.677419355,1.476190476,0.625,2,3,0.075,0.375,0,3
613,37,0.375,0.2,18,20,0.9,0.81,7.83,4.00E+299,0.75,2.99,0.111111111,1,0.642225774,0.994817838,0.555555556,0.6,0.189513796,0.5,0.25,0.125,1.838709677,0.543859649,2,4,8,0.0625,1,0,3.5
614,37,0.606217783,0.153846154,39,49,0.94,0.93,8.45,8.00E+299,0.8,3.27,0.222222222,1,0.671604289,0.987570251,0.2,0.79,0.785241483,0.75,0.166666667,0.125,5.14516129,0.194357367,4.5,6,28,0.097222222,3.5,3,5
615,37,0.601337794,0.461538462,10,12,0.94,0.93,8.45,8.00E+299,0.8,3.27,0.333333333,0.98,0.786118499,0.993588226,0.714285714,0.78,0.914306958,0.75,0.545454545,0.409090909,1.419354839,0.704545455,1.375,6,3,0.034090909,0.375,0,5
616,37,0.111803399,0.083333333,13,19,0.77,0.55,4.8,2.00E+299,0.59,2.43,0,0.78,0.444192246,0.950318533,1.428571429,0.31,-0.01019534,0.25,0.4,0.1,0.467741935,2.137931034,0.625,2,3,0.075,0.375,0,2
617,37,0.4375,0.263157895,16,18,0.94,0.86,8.62,6.00E+299,0.92,3.07,0.333333333,0.99,0.710966046,0.989369139,0.434782609,0.7,0.426570061,0.625,0.333333333,0.208333333,1.919354839,0.521008403,1.875,5,7,0.058333333,0.875,2,5
618,37,0.452267017,0.454545455,9,15,0.92,0.89,8.45,8.00E+299,0.8,3.27,0.222222222,0.98,0.818101998,0.991886701,0.833333333,0.78,0.979222849,0.75,0.666666667,0.5,1.225806452,0.815789474,1.125,6,1,0.013888889,0.125,0,5
619,37,0.914991422,0.615384615,9,11,1,1,10.08,1.00E+300,1,3.49,1,1,0.897298966,0.991433623,0.344827586,1,0.999035573,1,0.615384615,0.615384615,2.451612903,0.407894737,1.625,8,5,0.048076923,0.625,4,5
620,37,0.829156198,0.375,14,16,0.98,0.92,8.56,8.00E+299,0.9,3.21,0.555555556,1,0.792529555,0.993628274,0.555555556,0.75,0.999844428,0.75,0.428571429,0.321428571,2.177419355,0.459259259,1.75,6,6,0.053571429,0.75,0,5
621,37,0.847791248,0.5,12,16,0.99,0.95,9.73,8.00E+299,0.98,3.27,0.777777778,1,0.860818871,0.991538538,0.555555556,0.88,0.982709026,0.875,0.538461538,0.471153846,2.096774194,0.476923077,1.625,7,5,0.048076923,0.625,0,5
622,37,0.645497224,0.333333333,11,11,0.89,0.8,6.63,4.00E+299,0.72,2.81,0.111111111,0.98,0.761273709,0.989904336,0.769230769,0.73,0.715696039,0.625,0.454545455,0.284090909,1.322580645,0.756097561,1.375,5,3,0.034090909,0.375,0,5
623,37,0.790569415,0.388888889,14,16,0.97,0.95,9.48,8.00E+299,0.94,3.35,0.666666667,1,0.800473241,0.990555891,0.5,0.91,0.98516048,0.875,0.4375,0.3828125,2.435483871,0.410596026,2,7,8,0.0625,1,0,5
624,37,0.866025404,0.615384615,7,7,1,1,10.08,1.00E+300,1,3.49,0.666666667,1,0.897298966,0.993982725,0.588235294,1,0.999035573,1,0.615384615,0.615384615,2,0.5,1.625,8,5,0.048076923,0.625,0,5
625,37,0.051031036,0.035714286,30,38,0.74,0.42,4.53,0.21,0.51,2.27,0,0.99,0.461574363,0.971402459,0.526315789,0.3,0.075456477,0.25,0.117647059,0.029411765,1.725806452,0.579439252,2.125,2,9,0.066176471,1.125,0,3.5
626,37,0.601337794,0.461538462,10,12,0.99,0.94,9.12,8.00E+299,0.95,3.35,0.333333333,1,0.777642703,0.995457781,0.714285714,0.74,0.986322766,0.75,0.545454545,0.409090909,1.435483871,0.696629213,1.375,6,3,0.034090909,0.375,0,5
627,37,0.441941738,0.454545455,8,14,0.92,0.89,8.83,8.00E+299,0.88,3.27,0.111111111,1,0.818991763,0.994481017,0.909090909,0.78,0.967601502,0.75,0.666666667,0.5,1.209677419,0.826666667,1.125,6,1,0.013888889,0.125,0,5
628,37,0.288675135,0.133333333,16,20,0.89,0.69,4.6,2.00E+299,0.61,2.55,0.111111111,0.93,0.431426659,0.962380452,0.833333333,0.27,0.132121501,0.25,0.222222222,0.055555556,0.790322581,1.265306122,1.125,2,1,0.013888889,0.125,0,3
629,37,0.171498585,0.064516129,34,42,0.86,0.64,6.32,0.88,0.6,2.27,0.111111111,1,0.553451252,0.970455913,0.3125,0.35,-0.118996701,0.25,0.083333333,0.020833333,3.225806452,0.31,3,2,16,0.083333333,2,1,3.5
630,41,0.173421994,0.111111111,16,22,0.74,0.5,5.14,2.00E+299,0.51,2.29,0,0.96,0.393453632,0.982076458,0.409090909,0.3,0.232981,0.428571429,0.214285714,0.091836735,1.979166667,0.505263158,2,3,7,0.071428571,1,0,4
631,41,0.37282186,0.15,22,32,0.86,0.69,7.88,4.00E+299,0.81,2.91,0.166666667,1,0.361195236,0.980802773,0.391304348,0.31,0.752201434,0.428571429,0.1875,0.080357143,2.979166667,0.335664336,2.285714286,3,9,0.080357143,1.285714286,0,4
632,41,0.707106781,0.636363636,5,7,1,1,10.73,1.00E+300,1,3.64,0.333333333,1,0.738021678,0.992442662,0.642857143,1,0.983157916,1,0.636363636,0.636363636,1.9375,0.516129032,1.571428571,7,4,0.051948052,0.571428571,0,5
633,41,0.428571429,0.272727273,8,8,0.81,0.6,6.4,4.00E+299,0.66,2.57,0,0.89,0.377340568,0.96366303,0.9,0.4,0.902759538,0.571428571,0.5,0.285714286,0.916666667,1.090909091,1.142857143,4,1,0.017857143,0.142857143,0,3
634,41,0.484182026,0.388888889,16,30,1,1,10.73,1.00E+300,1,3.64,0.166666667,1,0.648315934,0.988800152,0.321428571,1,0.891160353,1,0.388888889,0.388888889,3.1875,0.31372549,2.571428571,7,11,0.087301587,1.571428571,1,5
635,41,0.422577127,0.25,13,17,0.86,0.76,8.59,6.00E+299,0.74,2.99,0.166666667,1,0.437643255,0.984721215,0.428571429,0.45,0.154974196,0.571428571,0.307692308,0.175824176,1.770833333,0.564705882,1.857142857,4,6,0.065934066,0.857142857,0,5
636,41,0.310684883,0.083333333,22,34,0.69,0.5,5.44,2.00E+299,0.55,2.3,0,1,0.445204451,0.982226199,0.25,0.41,0.209668165,0.428571429,0.15,0.064285714,2.895833333,0.345323741,2.857142857,3,13,0.092857143,1.857142857,1,5
637,41,0.21821789,0.111111111,8,8,0.55,0.44,,,,,0,0.9,0.344256254,0.965369021,1.5,0.08,0.890174603,0.285714286,0.5,0.142857143,0.666666667,1.5,0.571428571,2,3,0.107142857,0.428571429,0,2.5
638,41,0.222374795,0.125,17,27,0.71,0.48,5.19,2.00E+299,0.51,2.21,0,0.99,0.399539875,0.984683987,0.428571429,0.32,0.325103394,0.428571429,0.25,0.107142857,1.770833333,0.564705882,1.714285714,3,5,0.05952381,0.714285714,0,4
639,41,0.394405319,0.2,26,38,0.93,0.78,8.47,6.00E+299,0.82,3.12,0.166666667,1,0.724238409,0.980492633,0.272727273,0.89,0.99937778,0.857142857,0.272727273,0.233766234,4.5625,0.219178082,3.142857143,6,15,0.097402597,2.142857143,0,5
640,41,0.327326835,0.133333333,13,13,0.8,0.51,5.85,2.00E+299,0.61,2.46,0,0.99,0.354819553,0.983070565,0.5625,0.27,0.939594687,0.428571429,0.3,0.128571429,1.770833333,0.564705882,1.428571429,3,3,0.042857143,0.428571429,1,3.5
641,41,0.428571429,0.2,8,8,0.57,0.44,2.16,2.00E+299,0.27,1.97,0,0.96,0.456445912,0.972228128,0.9,0.42,0.917621387,0.428571429,0.5,0.214285714,0.895833333,1.11627907,0.857142857,3,1,0.023809524,0.142857143,0,4
642,41,0.428571429,0.2,8,8,0.68,0.48,4.35,2.00E+299,0.41,2.12,0,0.93,0.229869708,0.903953049,0.692307692,0.3,0.736602453,0.428571429,0.5,0.214285714,0.833333333,1.2,0.857142857,3,1,0.023809524,0.142857143,0,4.5
643,41,0.21821789,0.111111111,8,8,0.58,0.33,2.59,0.07,0.26,1.61,0,0.87,0.217912932,0.962989847,1.5,0.12,0.999419949,0.285714286,0.5,0.142857143,0.5,2,0.571428571,2,3,0.107142857,0.428571429,0,2.5
644,41,0.400891863,0.25,9,9,0.73,0.47,4.54,2.00E+299,0.46,2.15,0.166666667,1,0.576987531,0.993170717,0.818181818,0.63,0.967871661,0.571428571,0.444444444,0.253968254,1.416666667,0.705882353,1.285714286,4,2,0.031746032,0.285714286,0,5
